grid	laps	year	round	circuit_enc	constructor_enc	driver_enc	result_class
continuous	continuous	continuous	continuous	discrete	discrete	discrete	discrete
18	69	2010	18	17	38	14	Outside_Points
17	69	2010	18	17	37	9	Outside_Points
24	69	2010	18	17	36	122	Outside_Points
23	65	2010	18	17	36	31	Outside_Points
21	62	2010	18	17	37	121	Outside_Points
16	49	2010	18	17	9	23	DNF
1	55	2010	19	22	8	19	Podium
2	55	2010	19	22	0	0	Podium
4	55	2010	19	22	0	17	Podium
9	55	2010	19	22	35	2	Points
11	55	2010	19	22	3	8	Points
10	55	2010	19	22	3	120	Points
3	55	2010	19	22	5	3	Points
5	55	2010	19	22	8	16	Points
17	55	2010	19	22	4	116	Points
6	55	2010	19	22	5	12	Points
14	55	2010	19	22	14	1	Outside_Points
7	55	2010	19	22	2	21	Outside_Points
13	55	2010	19	22	9	15	Outside_Points
12	55	2010	19	22	14	118	Outside_Points
18	55	2010	19	22	4	66	Outside_Points
15	55	2010	19	22	2	119	Outside_Points
20	54	2010	19	22	38	4	Outside_Points
22	53	2010	19	22	37	121	Outside_Points
23	53	2010	19	22	36	122	Outside_Points
24	53	2010	19	22	36	31	Outside_Points
19	51	2010	19	22	38	14	DNF
21	43	2010	19	22	37	9	DNF
8	0	2010	19	22	35	29	DNF
16	0	2010	19	22	9	23	DNF
1	58	2011	1	0	8	19	Podium
2	58	2011	1	0	0	0	Podium
6	58	2011	1	0	3	120	Podium
5	58	2011	1	0	5	3	Points
3	58	2011	1	0	8	16	Points
4	58	2011	1	0	0	17	Points
8	58	2011	1	0	5	12	Points
10	57	2011	1	0	4	66	Points
16	57	2011	1	0	9	15	Points
14	57	2011	1	0	9	125	Points
12	57	2011	1	0	4	116	Outside_Points
18	57	2011	1	0	3	1	Outside_Points
20	56	2011	1	0	38	14	Outside_Points
22	54	2011	1	0	37	127	Outside_Points
21	49	2011	1	0	37	9	Outside_Points
17	48	2011	1	0	2	21	DNF
7	22	2011	1	0	35	2	DNF
19	19	2011	1	0	38	4	DNF
11	19	2011	1	0	35	29	DNF
15	9	2011	1	0	2	124	DNF
9	58	2011	1	0	14	118	DNF
13	58	2011	1	0	14	126	DNF
1	56	2011	2	1	8	19	Podium
4	56	2011	2	1	0	17	Podium
6	56	2011	2	1	3	1	Podium
3	56	2011	2	1	8	16	Points
7	56	2011	2	1	5	12	Points
5	56	2011	2	1	5	3	Points
10	56	2011	2	1	14	118	Points
2	56	2011	2	1	0	0	Points
11	56	2011	2	1	35	29	Points
14	56	2011	2	1	9	125	Points
17	55	2011	2	1	9	15	Outside_Points
9	55	2011	2	1	35	2	Outside_Points
12	55	2011	2	1	4	66	Outside_Points
13	55	2011	2	1	4	116	Outside_Points
19	55	2011	2	1	38	4	Outside_Points
21	54	2011	2	1	37	9	Outside_Points
8	52	2011	2	1	3	120	DNF
23	46	2011	2	1	36	23	Outside_Points
22	42	2011	2	1	37	127	DNF
20	31	2011	2	1	38	14	DNF
16	23	2011	2	1	14	126	DNF
15	22	2011	2	1	2	21	DNF
24	14	2011	2	1	36	38	Outside_Points
18	8	2011	2	1	2	124	DNF
3	56	2011	3	16	0	0	Podium
1	56	2011	3	16	8	19	Podium
18	56	2011	3	16	8	16	Podium
2	56	2011	3	16	0	17	Points
4	56	2011	3	16	35	2	Points
6	56	2011	3	16	5	12	Points
5	56	2011	3	16	5	3	Points
14	56	2011	3	16	35	29	Points
10	56	2011	3	16	3	120	Points
13	56	2011	3	16	14	118	Points
8	56	2011	3	16	9	125	Outside_Points
16	56	2011	3	16	3	1	Outside_Points
15	56	2011	3	16	2	21	Outside_Points
9	56	2011	3	16	4	66	Outside_Points
11	55	2011	3	16	9	15	Outside_Points
19	55	2011	3	16	38	4	Outside_Points
12	55	2011	3	16	14	126	Outside_Points
17	55	2011	3	16	2	124	Outside_Points
20	55	2011	3	16	38	14	Outside_Points
21	54	2011	3	16	37	127	Outside_Points
22	54	2011	3	16	37	9	Outside_Points
23	54	2011	3	16	36	23	Outside_Points
24	54	2011	3	16	36	38	Outside_Points
7	9	2011	3	16	4	116	DNF
1	58	2011	4	4	8	19	Podium
2	58	2011	4	4	8	16	Podium
5	58	2011	4	4	5	3	Podium
4	58	2011	4	4	0	0	Points
3	58	2011	4	4	35	2	Points
6	58	2011	4	4	0	17	Points
9	58	2011	4	4	3	1	Points
7	58	2011	4	4	3	120	Points
16	58	2011	4	4	4	66	Points
24	58	2011	4	4	14	118	Points
10	58	2011	4	4	5	12	Outside_Points
8	58	2011	4	4	35	29	Outside_Points
12	57	2011	4	4	9	15	Outside_Points
15	57	2011	4	4	14	126	Outside_Points
11	57	2011	4	4	2	21	Outside_Points
17	57	2011	4	4	4	116	Outside_Points
14	57	2011	4	4	2	124	Outside_Points
19	57	2011	4	4	38	14	Outside_Points
18	56	2011	4	4	38	4	Outside_Points
23	56	2011	4	4	37	127	Outside_Points
22	55	2011	4	4	36	38	Outside_Points
20	53	2011	4	4	36	23	Outside_Points
13	44	2011	4	4	9	125	DNF
21	0	2011	4	4	37	9	DNF
2	66	2011	5	3	8	19	Podium
3	66	2011	5	3	0	0	Podium
5	66	2011	5	3	0	17	Podium
1	66	2011	5	3	8	16	Points
4	65	2011	5	3	5	3	Points
10	65	2011	5	3	35	29	Points
7	65	2011	5	3	35	2	Points
24	65	2011	5	3	3	1	Points
12	65	2011	5	3	14	126	Points
14	65	2011	5	3	14	118	Points
6	65	2011	5	3	3	120	Outside_Points
16	65	2011	5	3	9	125	Outside_Points
17	65	2011	5	3	9	15	Outside_Points
11	65	2011	5	3	4	66	Outside_Points
9	65	2011	5	3	2	124	Outside_Points
13	64	2011	5	3	4	116	Outside_Points
19	64	2011	5	3	2	21	Outside_Points
18	64	2011	5	3	38	14	Outside_Points
20	63	2011	5	3	37	9	Outside_Points
23	62	2011	5	3	37	127	Outside_Points
22	61	2011	5	3	36	38	Outside_Points
8	58	2011	5	3	5	12	DNF
15	48	2011	5	3	38	4	DNF
21	28	2011	5	3	36	23	DNF
1	78	2011	6	5	8	19	Podium
4	78	2011	6	5	5	3	Podium
2	78	2011	6	5	0	17	Podium
3	78	2011	6	5	8	16	Points
12	78	2011	6	5	14	118	Points
9	78	2011	6	5	0	0	Points
14	77	2011	6	5	9	15	Points
15	77	2011	6	5	3	1	Points
11	77	2011	6	5	2	21	Points
16	77	2011	6	5	4	66	Points
7	76	2011	6	5	35	2	Outside_Points
13	76	2011	6	5	9	125	Outside_Points
18	76	2011	6	5	38	14	Outside_Points
17	76	2011	6	5	38	4	Outside_Points
21	75	2011	6	5	37	127	Outside_Points
23	75	2011	6	5	36	23	Outside_Points
22	74	2011	6	5	36	38	Outside_Points
8	73	2011	6	5	2	124	DNF
10	67	2011	6	5	3	120	DNF
19	66	2011	6	5	4	116	DNF
6	32	2011	6	5	5	12	DNF
5	32	2011	6	5	35	29	DNF
20	30	2011	6	5	37	9	DNF
7	70	2011	7	6	0	17	Podium
1	70	2011	7	6	8	19	Podium
4	70	2011	7	6	8	16	Podium
8	70	2011	7	6	35	29	Points
10	70	2011	7	6	3	120	Points
3	70	2011	7	6	5	12	Points
13	70	2011	7	6	14	118	Points
24	70	2011	7	6	4	116	Points
16	70	2011	7	6	2	21	Points
15	70	2011	7	6	4	66	Points
6	70	2011	7	6	35	2	Outside_Points
17	70	2011	7	6	14	36	Outside_Points
20	69	2011	7	6	36	23	Outside_Points
22	69	2011	7	6	36	38	Outside_Points
23	69	2011	7	6	37	127	Outside_Points
21	69	2011	7	6	37	9	Outside_Points
18	69	2011	7	6	38	14	Outside_Points
11	67	2011	7	6	9	125	DNF
12	61	2011	7	6	2	124	DNF
9	55	2011	7	6	3	1	DNF
14	49	2011	7	6	9	15	DNF
2	36	2011	7	6	5	3	DNF
19	28	2011	7	6	38	4	DNF
5	7	2011	7	6	0	0	DNF
1	57	2011	8	11	8	19	Podium
4	57	2011	8	11	5	3	Podium
2	57	2011	8	11	8	16	Podium
3	57	2011	8	11	0	0	Points
5	57	2011	8	11	5	12	Points
6	57	2011	8	11	0	17	Points
7	57	2011	8	11	35	2	Points
18	56	2011	8	11	4	116	Points
10	56	2011	8	11	9	15	Points
9	56	2011	8	11	3	1	Points
16	56	2011	8	11	14	126	Outside_Points
13	56	2011	8	11	2	21	Outside_Points
17	56	2011	8	11	4	66	Outside_Points
12	56	2011	8	11	9	125	Outside_Points
11	56	2011	8	11	3	120	Outside_Points
14	56	2011	8	11	14	118	Outside_Points
8	56	2011	8	11	35	29	Outside_Points
15	56	2011	8	11	2	124	Outside_Points
19	55	2011	8	11	38	4	Outside_Points
20	55	2011	8	11	38	14	Outside_Points
21	55	2011	8	11	37	9	Outside_Points
23	55	2011	8	11	37	127	Outside_Points
22	54	2011	8	11	36	23	Outside_Points
24	54	2011	8	11	36	38	Outside_Points
3	52	2011	9	8	5	3	Podium
2	52	2011	9	8	8	19	Podium
1	52	2011	9	8	8	16	Podium
10	52	2011	9	8	0	0	Points
4	52	2011	9	8	5	12	Points
9	52	2011	9	8	35	2	Points
12	52	2011	9	8	14	126	Points
16	52	2011	9	8	3	1	Points
13	52	2011	9	8	35	29	Points
18	52	2011	9	8	4	116	Points
11	52	2011	9	8	9	15	Outside_Points
14	52	2011	9	8	3	120	Outside_Points
15	51	2011	9	8	2	21	Outside_Points
7	51	2011	9	8	2	124	Outside_Points
6	51	2011	9	8	9	125	Outside_Points
20	50	2011	9	8	37	9	Outside_Points
22	50	2011	9	8	37	127	Outside_Points
23	50	2011	9	8	36	23	Outside_Points
24	49	2011	9	8	36	128	Outside_Points
5	39	2011	9	8	0	17	DNF
19	25	2011	9	8	4	66	DNF
8	23	2011	9	8	14	118	DNF
21	10	2011	9	8	38	14	DNF
17	2	2011	9	8	38	4	DNF
2	60	2011	10	19	0	0	Podium
4	60	2011	10	19	5	3	Podium
1	60	2011	10	19	8	16	Podium
3	60	2011	10	19	8	19	Points
5	60	2011	10	19	5	12	Points
8	60	2011	10	19	9	15	Points
6	59	2011	10	19	35	2	Points
10	59	2011	10	19	35	29	Points
17	59	2011	10	19	14	118	Points
9	59	2011	10	19	3	120	Points
15	59	2011	10	19	14	126	Outside_Points
16	59	2011	10	19	4	116	Outside_Points
12	59	2011	10	19	9	125	Outside_Points
13	59	2011	10	19	2	124	Outside_Points
24	59	2011	10	19	4	66	Outside_Points
18	58	2011	10	19	38	4	Outside_Points
19	57	2011	10	19	37	9	Outside_Points
21	57	2011	10	19	37	127	Outside_Points
22	57	2011	10	19	36	128	Outside_Points
20	56	2011	10	19	38	123	Outside_Points
23	37	2011	10	19	36	23	DNF
7	35	2011	10	19	0	17	DNF
14	16	2011	10	19	2	21	DNF
11	9	2011	10	19	3	1	DNF
3	70	2011	11	10	0	17	Podium
1	70	2011	11	10	8	19	Podium
5	70	2011	11	10	5	3	Podium
2	70	2011	11	10	0	0	Points
6	70	2011	11	10	8	16	Points
4	70	2011	11	10	5	12	Points
11	69	2011	11	10	9	125	Points
23	69	2011	11	10	4	66	Points
7	69	2011	11	10	35	2	Points
16	69	2011	11	10	4	116	Points
13	69	2011	11	10	14	118	Outside_Points
12	69	2011	11	10	3	120	Outside_Points
15	68	2011	11	10	2	21	Outside_Points
8	68	2011	11	10	9	15	Outside_Points
10	68	2011	11	10	14	126	Outside_Points
17	68	2011	11	10	2	124	Outside_Points
20	66	2011	11	10	37	9	Outside_Points
22	66	2011	11	10	36	128	Outside_Points
24	65	2011	11	10	37	127	Outside_Points
21	65	2011	11	10	36	23	Outside_Points
18	55	2011	11	10	38	4	DNF
9	26	2011	11	10	35	29	DNF
14	23	2011	11	10	3	1	DNF
19	17	2011	11	10	38	14	DNF
1	44	2011	12	12	8	19	Podium
3	44	2011	12	12	8	16	Podium
13	44	2011	12	12	0	17	Podium
8	44	2011	12	12	5	3	Points
24	44	2011	12	12	35	29	Points
5	44	2011	12	12	35	2	Points
15	44	2011	12	12	9	15	Points
4	44	2011	12	12	5	12	Points
10	44	2011	12	12	3	120	Points
21	44	2011	12	12	2	124	Points
17	44	2011	12	12	9	125	Outside_Points
12	44	2011	12	12	14	118	Outside_Points
7	44	2011	12	12	3	122	Outside_Points
18	43	2011	12	12	38	14	Outside_Points
16	43	2011	12	12	38	4	Outside_Points
14	43	2011	12	12	2	21	Outside_Points
20	43	2011	12	12	37	127	Outside_Points
19	43	2011	12	12	37	9	Outside_Points
22	43	2011	12	12	36	23	Outside_Points
9	27	2011	12	12	14	126	DNF
23	13	2011	12	12	36	128	DNF
2	12	2011	12	12	0	0	DNF
11	6	2011	12	12	4	66	DNF
6	0	2011	12	12	4	116	DNF
1	53	2011	13	13	8	19	Podium
3	53	2011	13	13	0	17	Podium
4	53	2011	13	13	5	3	Podium
2	53	2011	13	13	0	0	Points
8	53	2011	13	13	35	29	Points
6	53	2011	13	13	5	12	Points
18	52	2011	13	13	4	116	Points
11	52	2011	13	13	9	125	Points
10	52	2011	13	13	3	122	Points
16	52	2011	13	13	4	66	Points
14	52	2011	13	13	2	124	Outside_Points
13	52	2011	13	13	2	21	Outside_Points
20	51	2011	13	13	38	4	Outside_Points
19	51	2011	13	13	38	14	Outside_Points
21	51	2011	13	13	37	9	Outside_Points
23	39	2011	13	13	36	128	Outside_Points
15	32	2011	13	13	14	126	DNF
17	21	2011	13	13	14	118	DNF
12	9	2011	13	13	9	15	DNF
5	4	2011	13	13	8	16	DNF
22	1	2011	13	13	37	127	DNF
7	0	2011	13	13	3	120	DNF
9	0	2011	13	13	35	2	DNF
24	0	2011	13	13	36	23	DNF
1	61	2011	14	14	8	19	Podium
3	61	2011	14	14	0	17	Podium
2	61	2011	14	14	8	16	Podium
5	61	2011	14	14	5	3	Points
4	61	2011	14	14	0	0	Points
10	61	2011	14	14	9	125	Points
7	60	2011	14	14	35	2	Points
9	60	2011	14	14	9	15	Points
6	60	2011	14	14	5	12	Points
11	60	2011	14	14	14	126	Points
13	60	2011	14	14	2	124	Outside_Points
14	60	2011	14	14	4	66	Outside_Points
12	60	2011	14	14	2	21	Outside_Points
17	59	2011	14	14	14	118	Outside_Points
15	59	2011	14	14	3	122	Outside_Points
19	59	2011	14	14	38	4	Outside_Points
18	59	2011	14	14	3	120	Outside_Points
22	59	2011	14	14	37	127	Outside_Points
23	57	2011	14	14	36	128	Outside_Points
24	57	2011	14	14	36	23	Outside_Points
16	56	2011	14	14	4	116	DNF
20	47	2011	14	14	38	14	DNF
8	28	2011	14	14	35	29	DNF
21	9	2011	14	14	37	9	DNF
2	53	2011	15	21	0	17	Podium
5	53	2011	15	21	5	3	Podium
1	53	2011	15	21	8	19	Podium
6	53	2011	15	21	8	16	Points
3	53	2011	15	21	0	0	Points
8	53	2011	15	21	35	29	Points
4	53	2011	15	21	5	12	Points
17	53	2011	15	21	14	126	Points
10	53	2011	15	21	3	120	Points
23	53	2011	15	21	35	2	Points
11	53	2011	15	21	9	15	Outside_Points
12	53	2011	15	21	9	125	Outside_Points
7	53	2011	15	21	14	118	Outside_Points
14	53	2011	15	21	2	124	Outside_Points
16	53	2011	15	21	4	116	Outside_Points
9	53	2011	15	21	3	122	Outside_Points
13	53	2011	15	21	2	21	Outside_Points
18	53	2011	15	21	38	4	Outside_Points
19	53	2011	15	21	38	14	Outside_Points
21	51	2011	15	21	37	9	Outside_Points
20	51	2011	15	21	37	127	Outside_Points
22	51	2011	15	21	36	128	Outside_Points
24	50	2011	15	21	36	23	Outside_Points
15	11	2011	15	21	4	66	DNF
2	55	2011	16	30	8	19	Podium
1	55	2011	16	30	0	0	Podium
4	55	2011	16	30	8	16	Podium
3	55	2011	16	30	0	17	Points
6	55	2011	16	30	5	3	Points
5	55	2011	16	30	5	12	Points
11	55	2011	16	30	4	116	Points
7	55	2011	16	30	35	2	Points
13	55	2011	16	30	4	66	Points
9	55	2011	16	30	9	125	Points
10	55	2011	16	30	9	15	Outside_Points
18	55	2011	16	30	2	21	Outside_Points
15	54	2011	16	30	3	122	Outside_Points
19	54	2011	16	30	38	4	Outside_Points
14	54	2011	16	30	14	118	Outside_Points
17	54	2011	16	30	14	126	Outside_Points
20	54	2011	16	30	38	14	Outside_Points
21	54	2011	16	30	37	9	Outside_Points
24	54	2011	16	30	36	128	Outside_Points
22	54	2011	16	30	37	127	Outside_Points
23	52	2011	16	30	36	23	Outside_Points
16	30	2011	16	30	2	124	DNF
8	16	2011	16	30	3	120	DNF
12	15	2011	16	30	35	29	DNF
1	60	2011	17	32	8	19	Podium
4	60	2011	17	32	0	17	Podium
3	60	2011	17	32	5	3	Podium
2	60	2011	17	32	8	16	Points
11	60	2011	17	32	35	29	Points
7	60	2011	17	32	35	2	Points
5	60	2011	17	32	0	0	Points
10	59	2011	17	32	4	116	Points
8	59	2011	17	32	9	15	Points
20	59	2011	17	32	14	126	Points
16	59	2011	17	32	3	120	Outside_Points
14	59	2011	17	32	3	122	Outside_Points
12	59	2011	17	32	9	125	Outside_Points
18	58	2011	17	32	38	4	Outside_Points
15	58	2011	17	32	2	21	Outside_Points
21	57	2011	17	32	37	127	Outside_Points
24	57	2011	17	32	36	38	Outside_Points
23	57	2011	17	32	36	128	Outside_Points
19	55	2011	17	32	38	14	Outside_Points
6	32	2011	17	32	5	12	DNF
9	24	2011	17	32	4	66	DNF
13	12	2011	17	32	2	124	DNF
22	2	2011	17	32	37	9	DNF
17	0	2011	17	32	14	118	DNF
2	55	2011	18	22	0	0	Podium
5	55	2011	18	22	5	3	Podium
3	55	2011	18	22	0	17	Podium
4	55	2011	18	22	8	16	Points
6	55	2011	18	22	5	12	Points
7	55	2011	18	22	35	2	Points
8	55	2011	18	22	35	29	Points
9	55	2011	18	22	9	15	Points
10	55	2011	18	22	9	125	Points
16	54	2011	18	22	14	118	Points
11	54	2011	18	22	14	126	Outside_Points
24	54	2011	18	22	2	21	Outside_Points
12	54	2011	18	22	3	120	Outside_Points
23	54	2011	18	22	2	124	Outside_Points
15	54	2011	18	22	4	116	Outside_Points
14	54	2011	18	22	3	122	Outside_Points
17	54	2011	18	22	38	4	Outside_Points
18	53	2011	18	22	38	14	Outside_Points
19	53	2011	18	22	37	9	Outside_Points
22	53	2011	18	22	36	23	Outside_Points
20	48	2011	18	22	36	128	DNF
13	19	2011	18	22	4	66	DNF
21	18	2011	18	22	37	127	DNF
1	1	2011	18	22	8	19	DNF
2	71	2011	19	17	8	16	Podium
1	71	2011	19	17	8	19	Podium
3	71	2011	19	17	0	17	Podium
5	71	2011	19	17	5	3	Points
7	71	2011	19	17	5	12	Points
8	70	2011	19	17	9	15	Points
6	70	2011	19	17	35	2	Points
11	70	2011	19	17	9	125	Points
16	70	2011	19	17	14	118	Points
15	70	2011	19	17	3	120	Points
13	70	2011	19	17	4	116	Outside_Points
14	70	2011	19	17	4	66	Outside_Points
17	70	2011	19	17	14	126	Outside_Points
12	70	2011	19	17	2	21	Outside_Points
10	70	2011	19	17	35	29	Outside_Points
19	69	2011	19	17	38	4	Outside_Points
9	69	2011	19	17	3	122	Outside_Points
20	69	2011	19	17	38	14	Outside_Points
23	68	2011	19	17	37	127	Outside_Points
22	68	2011	19	17	36	128	Outside_Points
21	61	2011	19	17	36	23	DNF
4	46	2011	19	17	0	0	DNF
18	26	2011	19	17	2	124	DNF
24	21	2011	19	17	37	9	DNF
2	58	2012	1	0	0	17	Podium
6	58	2012	1	0	8	19	Podium
1	58	2012	1	0	0	0	Podium
5	58	2012	1	0	8	16	Points
12	58	2012	1	0	5	3	Points
13	58	2012	1	0	14	118	Points
17	58	2012	1	0	41	7	Points
22	58	2012	1	0	14	126	Points
10	58	2012	1	0	4	128	Points
15	58	2012	1	0	9	125	Points
11	58	2012	1	0	4	129	Outside_Points
7	58	2012	1	0	35	2	Outside_Points
8	57	2012	1	0	2	124	DNF
20	57	2012	1	0	39	9	Outside_Points
21	53	2012	1	0	39	130	Outside_Points
14	52	2012	1	0	2	122	DNF
16	46	2012	1	0	5	12	DNF
18	38	2012	1	0	40	4	DNF
19	34	2012	1	0	40	120	DNF
4	10	2012	1	0	35	29	DNF
3	1	2012	1	0	41	117	DNF
9	0	2012	1	0	9	119	DNF
8	56	2012	2	1	5	3	Podium
9	56	2012	2	1	14	126	Podium
1	56	2012	2	1	0	0	Podium
4	56	2012	2	1	8	16	Points
10	56	2012	2	1	41	7	Points
13	56	2012	2	1	2	122	Points
14	56	2012	2	1	9	125	Points
18	56	2012	2	1	4	129	Points
16	56	2012	2	1	9	119	Points
3	56	2012	2	1	35	29	Points
5	56	2012	2	1	8	19	Outside_Points
15	56	2012	2	1	4	128	Outside_Points
7	56	2012	2	1	35	2	Outside_Points
2	56	2012	2	1	0	17	Outside_Points
12	56	2012	2	1	5	12	Outside_Points
19	55	2012	2	1	40	120	Outside_Points
20	55	2012	2	1	39	9	Outside_Points
24	55	2012	2	1	40	4	Outside_Points
11	54	2012	2	1	2	124	DNF
21	54	2012	2	1	39	130	Outside_Points
23	54	2012	2	1	36	38	Outside_Points
22	54	2012	2	1	36	36	Outside_Points
17	46	2012	2	1	14	118	DNF
6	3	2012	2	1	41	117	DNF
1	56	2012	3	16	35	2	Podium
5	56	2012	3	16	0	17	Podium
7	56	2012	3	16	0	0	Podium
6	56	2012	3	16	8	16	Points
11	56	2012	3	16	8	19	Points
10	56	2012	3	16	41	117	Points
14	56	2012	3	16	2	122	Points
13	56	2012	3	16	2	124	Points
9	56	2012	3	16	5	3	Points
3	56	2012	3	16	14	118	Points
8	56	2012	3	16	14	126	Outside_Points
15	56	2012	3	16	9	125	Outside_Points
12	56	2012	3	16	5	12	Outside_Points
4	56	2012	3	16	41	7	Outside_Points
16	56	2012	3	16	9	119	Outside_Points
24	56	2012	3	16	4	129	Outside_Points
17	56	2012	3	16	4	128	Outside_Points
19	55	2012	3	16	40	120	Outside_Points
20	55	2012	3	16	39	9	Outside_Points
21	55	2012	3	16	39	130	Outside_Points
22	55	2012	3	16	36	36	Outside_Points
23	54	2012	3	16	36	38	Outside_Points
18	53	2012	3	16	40	4	Outside_Points
2	12	2012	3	16	35	29	DNF
1	57	2012	4	2	8	19	Podium
11	57	2012	4	2	41	7	Podium
7	57	2012	4	2	41	117	Podium
3	57	2012	4	2	8	16	Points
5	57	2012	4	2	35	2	Points
10	57	2012	4	2	9	125	Points
9	57	2012	4	2	5	3	Points
2	57	2012	4	2	0	0	Points
14	57	2012	4	2	5	12	Points
22	57	2012	4	2	35	29	Points
8	57	2012	4	2	14	126	Outside_Points
13	57	2012	4	2	9	119	Outside_Points
12	57	2012	4	2	14	118	Outside_Points
17	57	2012	4	2	4	129	Outside_Points
6	56	2012	4	2	4	128	Outside_Points
18	56	2012	4	2	40	120	Outside_Points
16	56	2012	4	2	40	4	Outside_Points
4	55	2012	4	2	0	17	DNF
23	55	2012	4	2	39	9	Outside_Points
20	55	2012	4	2	36	36	Outside_Points
24	55	2012	4	2	36	38	Outside_Points
15	54	2012	4	2	2	122	DNF
21	25	2012	4	2	2	124	DNF
19	24	2012	4	2	39	130	DNF
1	66	2012	5	3	2	124	Podium
2	66	2012	5	3	5	3	Podium
4	66	2012	5	3	41	7	Podium
3	66	2012	5	3	41	117	Points
9	66	2012	5	3	14	118	Points
7	66	2012	5	3	8	19	Points
6	66	2012	5	3	35	2	Points
24	66	2012	5	3	0	0	Points
10	66	2012	5	3	0	17	Points
13	65	2012	5	3	9	119	Points
11	65	2012	5	3	8	16	Outside_Points
14	65	2012	5	3	4	129	Outside_Points
15	65	2012	5	3	4	128	Outside_Points
12	65	2012	5	3	9	125	Outside_Points
16	65	2012	5	3	5	12	Outside_Points
19	65	2012	5	3	40	4	Outside_Points
18	65	2012	5	3	40	120	Outside_Points
21	64	2012	5	3	39	9	Outside_Points
22	63	2012	5	3	36	36	Outside_Points
5	37	2012	5	3	14	126	DNF
20	35	2012	5	3	39	130	DNF
23	22	2012	5	3	36	38	DNF
17	12	2012	5	3	2	122	DNF
8	12	2012	5	3	35	29	DNF
1	78	2012	6	5	8	16	Podium
2	78	2012	6	5	35	2	Podium
5	78	2012	6	5	5	3	Podium
9	78	2012	6	5	8	19	Points
3	78	2012	6	5	0	0	Points
7	78	2012	6	5	5	12	Points
14	78	2012	6	5	9	125	Points
10	78	2012	6	5	9	119	Points
8	78	2012	6	5	41	7	Points
13	78	2012	6	5	2	122	Points
23	77	2012	6	5	14	126	Outside_Points
16	77	2012	6	5	4	129	Outside_Points
17	77	2012	6	5	40	4	Outside_Points
19	77	2012	6	5	39	9	Outside_Points
22	76	2012	6	5	36	38	Outside_Points
12	70	2012	6	5	0	17	DNF
15	65	2012	6	5	4	128	DNF
21	64	2012	6	5	39	130	DNF
6	63	2012	6	5	35	29	DNF
18	15	2012	6	5	40	120	DNF
11	5	2012	6	5	14	118	DNF
20	0	2012	6	5	36	36	DNF
24	0	2012	6	5	2	124	DNF
4	0	2012	6	5	41	117	DNF
2	70	2012	7	6	0	0	Podium
7	70	2012	7	6	41	117	Podium
15	70	2012	7	6	14	126	Podium
1	70	2012	7	6	8	19	Points
3	70	2012	7	6	5	3	Points
5	70	2012	7	6	35	2	Points
4	70	2012	7	6	8	16	Points
12	70	2012	7	6	41	7	Points
11	70	2012	7	6	14	118	Points
6	70	2012	7	6	5	12	Points
8	70	2012	7	6	9	125	Outside_Points
13	70	2012	7	6	9	119	Outside_Points
22	70	2012	7	6	2	124	Outside_Points
14	70	2012	7	6	4	128	Outside_Points
19	69	2012	7	6	4	129	Outside_Points
10	69	2012	7	6	0	17	Outside_Points
16	69	2012	7	6	2	122	Outside_Points
17	69	2012	7	6	40	4	Outside_Points
18	69	2012	7	6	40	120	Outside_Points
23	69	2012	7	6	39	130	Outside_Points
21	56	2012	7	6	39	9	DNF
9	43	2012	7	6	35	29	DNF
20	24	2012	7	6	36	36	DNF
24	22	2012	7	6	36	38	DNF
11	57	2012	8	11	5	3	Podium
5	57	2012	8	11	41	7	Podium
12	57	2012	8	11	35	29	Podium
19	57	2012	8	11	8	16	Points
8	57	2012	8	11	9	119	Points
6	57	2012	8	11	35	2	Points
10	57	2012	8	11	9	125	Points
9	57	2012	8	11	0	17	Points
15	57	2012	8	11	14	126	Points
14	57	2012	8	11	2	122	Points
17	57	2012	8	11	4	128	Outside_Points
3	57	2012	8	11	2	124	Outside_Points
20	57	2012	8	11	40	120	Outside_Points
16	57	2012	8	11	40	4	Outside_Points
23	57	2012	8	11	39	130	Outside_Points
13	56	2012	8	11	5	12	Outside_Points
21	56	2012	8	11	36	36	Outside_Points
22	56	2012	8	11	36	38	Outside_Points
2	55	2012	8	11	0	0	DNF
4	40	2012	8	11	41	117	DNF
1	33	2012	8	11	8	19	DNF
7	33	2012	8	11	14	118	DNF
18	26	2012	8	11	4	129	DNF
2	52	2012	9	8	8	16	Podium
1	52	2012	9	8	5	3	Podium
4	52	2012	9	8	8	19	Podium
5	52	2012	9	8	5	12	Points
6	52	2012	9	8	41	7	Points
9	52	2012	9	8	41	117	Points
3	52	2012	9	8	35	29	Points
8	52	2012	9	8	0	0	Points
13	52	2012	9	8	2	122	Points
16	52	2012	9	8	0	17	Points
17	52	2012	9	8	14	118	Outside_Points
14	52	2012	9	8	9	119	Outside_Points
12	52	2012	9	8	4	128	Outside_Points
23	52	2012	9	8	4	129	Outside_Points
11	52	2012	9	8	35	2	Outside_Points
7	51	2012	9	8	2	124	Outside_Points
19	51	2012	9	8	40	4	Outside_Points
20	51	2012	9	8	39	9	Outside_Points
24	51	2012	9	8	39	130	Outside_Points
21	50	2012	9	8	36	36	Outside_Points
22	50	2012	9	8	36	38	Outside_Points
15	11	2012	9	8	14	126	DNF
10	2	2012	9	8	9	125	DNF
18	0	2012	9	8	40	120	DNF
1	67	2012	10	9	5	3	Podium
6	67	2012	10	9	0	17	Podium
10	67	2012	10	9	41	7	Podium
